Date,Province,Total_Cases,Total_Deaths,Total_Recovered,Total_Active_Cases,Location Level,Population,Population Density,Longitude,Latitude,Total Deaths per 100rb,Month,Year
5/15/2021,Daerah Istimewa Yogyakarta,41871,1063,38368,2440,Province,3631015,1158.9,110.4448783,-7.89450185,29.28,5,2021
5/15/2021,Banten,48362,1229,45218,1915,Province,10722374,1109.64,106.1090043,-6.456736388,11.46,5,2021
5/15/2021,Jawa Barat,297970,3973,263979,30018,Province,45161325,1276.55,107.6037083,-6.920432083,8.8,5,2021
5/15/2021,Jawa Tengah,190212,8928,173424,7860,Province,36364072,1108.64,110.2011149,-7.259097177,24.55,5,2021
5/15/2021,Jawa Timur,151073,11043,138369,1661,Province,40479023,846.78,112.7329414,-7.723345579,27.28,5,2021
5/16/2021,DKI Jakarta,419203,6943,405351,6909,Province,10846145,16334.31,106.8361183,-6.204698991,64.01,5,2021
5/16/2021,Banten,48428,1231,45260,1937,Province,10722374,1109.64,106.1090043,-6.456736388,11.48,5,2021
5/16/2021,Daerah Istimewa Yogyakarta,42006,1068,38526,2412,Province,3631015,1158.9,110.4448783,-7.89450185,29.41,5,2021
5/16/2021,Jawa Tengah,190561,8944,173816,7801,Province,36364072,1108.64,110.2011149,-7.259097177,24.6,5,2021
5/16/2021,Jawa Barat,298817,3977,264418,30422,Province,45161325,1276.55,107.6037083,-6.920432083,8.81,5,2021
5/16/2021,Jawa Timur,151237,11060,138533,1644,Province,40479023,846.78,112.7329414,-7.723345579,27.32,5,2021
5/17/2021,Jawa Tengah,191250,8987,174715,7548,Province,36364072,1108.64,110.2011149,-7.259097177,24.71,5,2021
5/17/2021,Banten,48481,1233,45580,1668,Province,10722374,1109.64,106.1090043,-6.456736388,11.5,5,2021
5/17/2021,DKI Jakarta,419624,6968,405351,7305,Province,10846145,16334.31,106.8361183,-6.204698991,64.24,5,2021
5/17/2021,Jawa Barat,300107,4003,265671,30433,Province,45161325,1276.55,107.6037083,-6.920432083,8.86,5,2021
5/17/2021,Jawa Timur,151439,11085,138806,1548,Province,40479023,846.78,112.7329414,-7.723345579,27.38,5,2021
5/17/2021,Daerah Istimewa Yogyakarta,42142,1076,38696,2370,Province,3631015,1158.9,110.4448783,-7.89450185,29.63,5,2021
5/18/2021,Daerah Istimewa Yogyakarta,42297,1079,38908,2310,Province,3631015,1158.9,110.4448783,-7.89450185,29.72,5,2021
5/18/2021,Banten,48510,1235,45580,1695,Province,10722374,1109.64,106.1090043,-6.456736388,11.52,5,2021
5/18/2021,DKI Jakarta,419843,6983,405545,7315,Province,10846145,16334.31,106.8361183,-6.204698991,64.38,5,2021
5/18/2021,Jawa Barat,301209,4039,267094,30076,Province,45161325,1276.55,107.6037083,-6.920432083,8.94,5,2021
5/18/2021,Jawa Timur,151666,11107,139035,1524,Province,40479023,846.78,112.7329414,-7.723345579,27.44,5,2021
5/18/2021,Jawa Tengah,191825,9003,175346,7476,Province,36364072,1108.64,110.2011149,-7.259097177,24.76,5,2021
5/19/2021,Daerah Istimewa Yogyakarta,42524,1089,39098,2337,Province,3631015,1158.9,110.4448783,-7.89450185,29.99,5,2021
5/19/2021,Banten,48563,1236,45644,1683,Province,10722374,1109.64,106.1090043,-6.456736388,11.53,5,2021
5/19/2021,DKI Jakarta,420454,7002,405742,7710,Province,10846145,16334.31,106.8361183,-6.204698991,64.56,5,2021
5/19/2021,Jawa Barat,302439,4048,268502,29889,Province,45161325,1276.55,107.6037083,-6.920432083,8.96,5,2021
5/19/2021,Jawa Tengah,192240,9056,175528,7656,Province,36364072,1108.64,110.2011149,-7.259097177,24.9,5,2021
5/19/2021,Jawa Timur,151920,11139,139230,1551,Province,40479023,846.78,112.7329414,-7.723345579,27.52,5,2021
5/20/2021,Banten,48650,1237,45988,1425,Province,10722374,1109.64,106.1090043,-6.456736388,11.54,5,2021
5/20/2021,DKI Jakarta,421349,7022,405838,8489,Province,10846145,16334.31,106.8361183,-6.204698991,64.74,5,2021
5/20/2021,Daerah Istimewa Yogyakarta,42793,1099,39323,2371,Province,3631015,1158.9,110.4448783,-7.89450185,30.27,5,2021
5/20/2021,Jawa Barat,303754,4062,269756,29936,Province,45161325,1276.55,107.6037083,-6.920432083,8.99,5,2021
5/20/2021,Jawa Tengah,192816,9124,175950,7742,Province,36364072,1108.64,110.2011149,-7.259097177,25.09,5,2021
5/20/2021,Jawa Timur,152180,11161,139472,1547,Province,40479023,846.78,112.7329414,-7.723345579,27.57,5,2021
5/21/2021,Jawa Tengah,193488,9168,176109,8211,Province,36364072,1108.64,110.2011149,-7.259097177,25.21,5,2021
5/21/2021,DKI Jakarta,422205,7038,405938,9229,Province,10846145,16334.31,106.8361183,-6.204698991,64.89,5,2021
5/21/2021,Daerah Istimewa Yogyakarta,42991,1109,39586,2296,Province,3631015,1158.9,110.4448783,-7.89450185,30.54,5,2021
5/21/2021,Banten,48712,1239,46072,1401,Province,10722374,1109.64,106.1090043,-6.456736388,11.56,5,2021
5/21/2021,Jawa Barat,304837,4079,271244,29514,Province,45161325,1276.55,107.6037083,-6.920432083,9.03,5,2021
5/21/2021,Jawa Timur,152423,11178,139648,1597,Province,40479023,846.78,112.7329414,-7.723345579,27.61,5,2021
5/22/2021,Jawa Barat,305904,4095,271942,29867,Province,45161325,1276.55,107.6037083,-6.920432083,9.07,5,2021
5/22/2021,Banten,48778,1243,46172,1363,Province,10722374,1109.64,106.1090043,-6.456736388,11.59,5,2021
5/22/2021,DKI Jakarta,423137,7050,406335,9752,Province,10846145,16334.31,106.8361183,-6.204698991,65,5,2021
5/22/2021,Daerah Istimewa Yogyakarta,43129,1115,39798,2216,Province,3631015,1158.9,110.4448783,-7.89450185,30.71,5,2021
5/22/2021,Jawa Timur,152656,11194,139846,1616,Province,40479023,846.78,112.7329414,-7.723345579,27.65,5,2021
5/22/2021,Jawa Tengah,194002,9200,176226,8576,Province,36364072,1108.64,110.2011149,-7.259097177,25.3,5,2021
5/23/2021,Banten,48814,1245,46224,1345,Province,10722374,1109.64,106.1090043,-6.456736388,11.61,5,2021
5/23/2021,Daerah Istimewa Yogyakarta,43281,1121,39983,2177,Province,3631015,1158.9,110.4448783,-7.89450185,30.87,5,2021
5/23/2021,DKI Jakarta,424004,7062,406675,10267,Province,10846145,16334.31,106.8361183,-6.204698991,65.11,5,2021
5/23/2021,Jawa Barat,306952,4102,272658,30192,Province,45161325,1276.55,107.6037083,-6.920432083,9.08,5,2021
5/23/2021,Jawa Tengah,194369,9221,176480,8668,Province,36364072,1108.64,110.2011149,-7.259097177,25.36,5,2021
5/23/2021,Jawa Timur,152884,11211,140051,1622,Province,40479023,846.78,112.7329414,-7.723345579,27.7,5,2021
5/24/2021,Banten,48863,1246,46275,1342,Province,10722374,1109.64,106.1090043,-6.456736388,11.62,5,2021
5/24/2021,DKI Jakarta,424823,7072,406977,10774,Province,10846145,16334.31,106.8361183,-6.204698991,65.2,5,2021
5/24/2021,Daerah Istimewa Yogyakarta,43430,1128,40183,2119,Province,3631015,1158.9,110.4448783,-7.89450185,31.07,5,2021
5/24/2021,Jawa Barat,308245,4117,273872,30256,Province,45161325,1276.55,107.6037083,-6.920432083,9.12,5,2021
5/24/2021,Jawa Tengah,195302,9235,177357,8710,Province,36364072,1108.64,110.2011149,-7.259097177,25.4,5,2021
5/24/2021,Jawa Timur,153111,11231,140259,1621,Province,40479023,846.78,112.7329414,-7.723345579,27.75,5,2021
5/25/2021,Banten,48952,1248,46284,1420,Province,10722374,1109.64,106.1090043,-6.456736388,11.64,5,2021
5/25/2021,DKI Jakarta,425207,7086,407483,10638,Province,10846145,16334.31,106.8361183,-6.204698991,65.33,5,2021
5/25/2021,Daerah Istimewa Yogyakarta,43645,1138,40374,2133,Province,3631015,1158.9,110.4448783,-7.89450185,31.34,5,2021
5/25/2021,Jawa Barat,309302,4131,274860,30311,Province,45161325,1276.55,107.6037083,-6.920432083,9.15,5,2021
5/25/2021,Jawa Tengah,196014,9263,177689,9062,Province,36364072,1108.64,110.2011149,-7.259097177,25.47,5,2021
5/25/2021,Jawa Timur,153328,11255,140442,1631,Province,40479023,846.78,112.7329414,-7.723345579,27.8,5,2021
5/26/2021,Jawa Barat,310074,4143,275527,30404,Province,45161325,1276.55,107.6037083,-6.920432083,9.17,5,2021
5/26/2021,Banten,48996,1248,46307,1441,Province,10722374,1109.64,106.1090043,-6.456736388,11.64,5,2021
5/26/2021,DKI Jakarta,425824,7097,407999,10728,Province,10846145,16334.31,106.8361183,-6.204698991,65.43,5,2021
5/26/2021,Daerah Istimewa Yogyakarta,43835,1144,40565,2126,Province,3631015,1158.9,110.4448783,-7.89450185,31.51,5,2021
5/26/2021,Jawa Tengah,196564,9286,177936,9342,Province,36364072,1108.64,110.2011149,-7.259097177,25.54,5,2021
5/26/2021,Jawa Timur,153584,11276,140568,1740,Province,40479023,846.78,112.7329414,-7.723345579,27.86,5,2021
5/27/2021,Banten,49152,1250,46352,1550,Province,10722374,1109.64,106.1090043,-6.456736388,11.66,5,2021
5/27/2021,DKI Jakarta,426764,7115,408585,11064,Province,10846145,16334.31,106.8361183,-6.204698991,65.6,5,2021
5/27/2021,Daerah Istimewa Yogyakarta,44021,1151,40769,2101,Province,3631015,1158.9,110.4448783,-7.89450185,31.7,5,2021
5/27/2021,Jawa Barat,311342,4162,276593,30587,Province,45161325,1276.55,107.6037083,-6.920432083,9.22,5,2021
5/27/2021,Jawa Tengah,197277,9291,178173,9813,Province,36364072,1108.64,110.2011149,-7.259097177,25.55,5,2021
5/27/2021,Jawa Timur,153802,11301,140750,1751,Province,40479023,846.78,112.7329414,-7.723345579,27.92,5,2021
5/28/2021,DKI Jakarta,427366,7134,409493,10739,Province,10846145,16334.31,106.8361183,-6.204698991,65.77,5,2021
5/28/2021,Daerah Istimewa Yogyakarta,44201,1155,40964,2082,Province,3631015,1158.9,110.4448783,-7.89450185,31.81,5,2021
5/28/2021,Jawa Barat,312507,4182,277527,30798,Province,45161325,1276.55,107.6037083,-6.920432083,9.26,5,2021
5/28/2021,Banten,49205,1252,46414,1539,Province,10722374,1109.64,106.1090043,-6.456736388,11.68,5,2021
5/28/2021,Jawa Tengah,197963,9337,178804,9822,Province,36364072,1108.64,110.2011149,-7.259097177,25.68,5,2021
5/28/2021,Jawa Timur,154048,11322,140955,1771,Province,40479023,846.78,112.7329414,-7.723345579,27.97,5,2021
5/29/2021,Banten,49277,1255,46485,1537,Province,10722374,1109.64,106.1090043,-6.456736388,11.7,5,2021
5/29/2021,DKI Jakarta,428264,7146,410491,10627,Province,10846145,16334.31,106.8361183,-6.204698991,65.89,5,2021
5/29/2021,Daerah Istimewa Yogyakarta,44412,1164,41133,2115,Province,3631015,1158.9,110.4448783,-7.89450185,32.06,5,2021
5/29/2021,Jawa Timur,154303,11342,141248,1713,Province,40479023,846.78,112.7329414,-7.723345579,28.02,5,2021
5/29/2021,Jawa Barat,313471,4192,278486,30793,Province,45161325,1276.55,107.6037083,-6.920432083,9.28,5,2021
5/29/2021,Jawa Tengah,199042,9358,179455,10229,Province,36364072,1108.64,110.2011149,-7.259097177,25.73,5,2021
5/30/2021,Banten,49323,1255,46545,1523,Province,10722374,1109.64,106.1090043,-6.456736388,11.7,5,2021
5/30/2021,DKI Jakarta,429328,7159,411495,10674,Province,10846145,16334.31,106.8361183,-6.204698991,66.01,5,2021
5/30/2021,Daerah Istimewa Yogyakarta,44588,1176,41300,2112,Province,3631015,1158.9,110.4448783,-7.89450185,32.39,5,2021
5/30/2021,Jawa Barat,314220,4203,279014,31003,Province,45161325,1276.55,107.6037083,-6.920432083,9.31,5,2021
5/30/2021,Jawa Tengah,200061,9367,179726,10968,Province,36364072,1108.64,110.2011149,-7.259097177,25.76,5,2021
5/30/2021,Jawa Timur,154520,11360,141407,1753,Province,40479023,846.78,112.7329414,-7.723345579,28.06,5,2021
5/31/2021,Jawa Barat,315405,4229,280262,30914,Province,45161325,1276.55,107.6037083,-6.920432083,9.36,5,2021
5/31/2021,Banten,49476,1257,46824,1395,Province,10722374,1109.64,106.1090043,-6.456736388,11.72,5,2021
5/31/2021,DKI Jakarta,430054,7178,412076,10800,Province,10846145,16334.31,106.8361183,-6.204698991,66.18,5,2021
5/31/2021,Daerah Istimewa Yogyakarta,44746,1183,41441,2122,Province,3631015,1158.9,110.4448783,-7.89450185,32.58,5,2021
5/31/2021,Jawa Tengah,200982,9389,180300,11293,Province,36364072,1108.64,110.2011149,-7.259097177,25.82,5,2021
5/31/2021,Jawa Timur,154769,11391,141633,1745,Province,40479023,846.78,112.7329414,-7.723345579,28.14,5,2021
6/1/2021,Banten,49595,1258,46854,1483,Province,10722374,1109.64,106.1090043,-6.456736388,11.73,6,2021
6/1/2021,DKI Jakarta,430573,7189,412585,10799,Province,10846145,16334.31,106.8361183,-6.204698991,66.28,6,2021
6/1/2021,Daerah Istimewa Yogyakarta,44965,1192,41619,2154,Province,3631015,1158.9,110.4448783,-7.89450185,32.83,6,2021
6/1/2021,Jawa Barat,316355,4241,282359,29755,Province,45161325,1276.55,107.6037083,-6.920432083,9.39,6,2021
6/1/2021,Jawa Tengah,201848,9412,180421,12015,Province,36364072,1108.64,110.2011149,-7.259097177,25.88,6,2021
6/1/2021,Jawa Timur,154994,11415,141842,1737,Province,40479023,846.78,112.7329414,-7.723345579,28.2,6,2021
6/2/2021,Banten,49664,1258,46909,1497,Province,10722374,1109.64,106.1090043,-6.456736388,11.73,6,2021
6/2/2021,Daerah Istimewa Yogyakarta,45233,1196,41748,2289,Province,3631015,1158.9,110.4448783,-7.89450185,32.94,6,2021
6/2/2021,DKI Jakarta,431175,7209,413172,10794,Province,10846145,16334.31,106.8361183,-6.204698991,66.47,6,2021
6/2/2021,Jawa Barat,317233,4259,285189,27785,Province,45161325,1276.55,107.6037083,-6.920432083,9.43,6,2021
6/2/2021,Jawa Timur,155233,11444,142048,1741,Province,40479023,846.78,112.7329414,-7.723345579,28.27,6,2021
6/2/2021,Jawa Tengah,202651,9454,180581,12616,Province,36364072,1108.64,110.2011149,-7.259097177,26,6,2021
6/3/2021,Banten,49764,1261,46996,1507,Province,10722374,1109.64,106.1090043,-6.456736388,11.76,6,2021
6/3/2021,DKI Jakarta,431890,7230,413673,10987,Province,10846145,16334.31,106.8361183,-6.204698991,66.66,6,2021
6/3/2021,Daerah Istimewa Yogyakarta,45439,1203,41893,2343,Province,3631015,1158.9,110.4448783,-7.89450185,33.13,6,2021
6/3/2021,Jawa Timur,155493,11470,142256,1767,Province,40479023,846.78,112.7329414,-7.723345579,28.34,6,2021
6/3/2021,Jawa Barat,318453,4285,292811,21357,Province,45161325,1276.55,107.6037083,-6.920432083,9.49,6,2021
6/3/2021,Jawa Tengah,203398,9483,181033,12882,Province,36364072,1108.64,110.2011149,-7.259097177,26.08,6,2021
6/4/2021,Banten,49906,1264,47019,1623,Province,10722374,1109.64,106.1090043,-6.456736388,11.79,6,2021
6/4/2021,DKI Jakarta,432796,7250,414487,11059,Province,10846145,16334.31,106.8361183,-6.204698991,66.84,6,2021
6/4/2021,Daerah Istimewa Yogyakarta,45738,1208,42054,2476,Province,3631015,1158.9,110.4448783,-7.89450185,33.27,6,2021
6/4/2021,Jawa Timur,155796,11495,142512,1789,Province,40479023,846.78,112.7329414,-7.723345579,28.4,6,2021
6/4/2021,Jawa Barat,319504,4306,294545,20653,Province,45161325,1276.55,107.6037083,-6.920432083,9.53,6,2021
6/4/2021,Jawa Tengah,204353,9536,181605,13212,Province,36364072,1108.64,110.2011149,-7.259097177,26.22,6,2021
6/5/2021,Jawa Barat,320560,4325,295282,20953,Province,45161325,1276.55,107.6037083,-6.920432083,9.58,6,2021
6/5/2021,Banten,49995,1266,47052,1677,Province,10722374,1109.64,106.1090043,-6.456736388,11.81,6,2021
6/5/2021,DKI Jakarta,434113,7272,415315,11526,Province,10846145,16334.31,106.8361183,-6.204698991,67.05,6,2021
6/5/2021,Daerah Istimewa Yogyakarta,45888,1214,42161,2513,Province,3631015,1158.9,110.4448783,-7.89450185,33.43,6,2021
6/5/2021,Jawa Tengah,205443,9555,181721,14167,Province,36364072,1108.64,110.2011149,-7.259097177,26.28,6,2021
6/5/2021,Jawa Timur,156040,11521,142694,1825,Province,40479023,846.78,112.7329414,-7.723345579,28.46,6,2021
6/6/2021,Banten,50042,1266,47084,1692,Province,10722374,1109.64,106.1090043,-6.456736388,11.81,6,2021
6/6/2021,DKI Jakarta,435132,7292,416199,11641,Province,10846145,16334.31,106.8361183,-6.204698991,67.23,6,2021
6/6/2021,Daerah Istimewa Yogyakarta,46183,1219,42372,2592,Province,3631015,1158.9,110.4448783,-7.89450185,33.57,6,2021
6/6/2021,Jawa Barat,321506,4342,295679,21485,Province,45161325,1276.55,107.6037083,-6.920432083,9.61,6,2021
6/6/2021,Jawa Tengah,206329,9596,182116,14617,Province,36364072,1108.64,110.2011149,-7.259097177,26.39,6,2021
6/6/2021,Jawa Timur,156316,11542,142886,1888,Province,40479023,846.78,112.7329414,-7.723345579,28.51,6,2021
6/7/2021,DKI Jakarta,436329,7312,417073,11944,Province,10846145,16334.31,106.8361183,-6.204698991,67.42,6,2021
6/7/2021,Daerah Istimewa Yogyakarta,46436,1224,42579,2633,Province,3631015,1158.9,110.4448783,-7.89450185,33.71,6,2021
6/7/2021,Jawa Barat,323194,4367,296650,22177,Province,45161325,1276.55,107.6037083,-6.920432083,9.67,6,2021
6/7/2021,Banten,50142,1266,47126,1750,Province,10722374,1109.64,106.1090043,-6.456736388,11.81,6,2021
6/7/2021,Jawa Tengah,207925,9624,183333,14968,Province,36364072,1108.64,110.2011149,-7.259097177,26.47,6,2021
6/7/2021,Jawa Timur,156617,11569,143083,1965,Province,40479023,846.78,112.7329414,-7.723345579,28.58,6,2021
6/8/2021,Banten,50284,1270,47212,1802,Province,10722374,1109.64,106.1090043,-6.456736388,11.84,6,2021
6/8/2021,DKI Jakarta,437084,7332,418021,11731,Province,10846145,16334.31,106.8361183,-6.204698991,67.6,6,2021
6/8/2021,Daerah Istimewa Yogyakarta,46673,1232,42779,2662,Province,3631015,1158.9,110.4448783,-7.89450185,33.93,6,2021
6/8/2021,Jawa Timur,157006,11604,143331,2071,Province,40479023,846.78,112.7329414,-7.723345579,28.67,6,2021
6/8/2021,Jawa Barat,324313,4388,297685,22240,Province,45161325,1276.55,107.6037083,-6.920432083,9.72,6,2021
6/8/2021,Jawa Tengah,209531,9657,184010,15864,Province,36364072,1108.64,110.2011149,-7.259097177,26.56,6,2021
6/9/2021,Banten,50387,1271,47237,1879,Province,10722374,1109.64,106.1090043,-6.456736388,11.85,6,2021
6/9/2021,DKI Jakarta,438460,7346,419133,11981,Province,10846145,16334.31,106.8361183,-6.204698991,67.73,6,2021
6/9/2021,Daerah Istimewa Yogyakarta,46977,1239,42989,2749,Province,3631015,1158.9,110.4448783,-7.89450185,34.12,6,2021
6/9/2021,Jawa Barat,325776,4401,298512,22863,Province,45161325,1276.55,107.6037083,-6.920432083,9.75,6,2021
6/9/2021,Jawa Tengah,211119,9673,184948,16498,Province,36364072,1108.64,110.2011149,-7.259097177,26.6,6,2021
6/9/2021,Jawa Timur,157411,11638,143549,2224,Province,40479023,846.78,112.7329414,-7.723345579,28.75,6,2021
6/10/2021,Jawa Barat,327158,4421,299775,22962,Province,45161325,1276.55,107.6037083,-6.920432083,9.79,6,2021
6/10/2021,Banten,50575,1275,47287,2013,Province,10722374,1109.64,106.1090043,-6.456736388,11.89,6,2021
6/10/2021,DKI Jakarta,440551,7371,420238,12942,Province,10846145,16334.31,106.8361183,-6.204698991,67.96,6,2021
6/10/2021,Daerah Istimewa Yogyakarta,47432,1248,43222,2962,Province,3631015,1158.9,110.4448783,-7.89450185,34.37,6,2021
6/10/2021,Jawa Tengah,212837,9733,185540,17564,Province,36364072,1108.64,110.2011149,-7.259097177,26.77,6,2021
6/10/2021,Jawa Timur,157837,11671,143776,2390,Province,40479023,846.78,112.7329414,-7.723345579,28.83,6,2021
6/11/2021,DKI Jakarta,442844,7392,421420,14032,Province,10846145,16334.31,106.8361183,-6.204698991,68.15,6,2021
6/11/2021,Banten,50789,1277,47449,2063,Province,10722374,1109.64,106.1090043,-6.456736388,11.91,6,2021
6/11/2021,Daerah Istimewa Yogyakarta,47849,1257,43439,3153,Province,3631015,1158.9,110.4448783,-7.89450185,34.62,6,2021
6/11/2021,Jawa Barat,328463,4437,301310,22716,Province,45161325,1276.55,107.6037083,-6.920432083,9.82,6,2021
6/11/2021,Jawa Tengah,214072,9770,186354,17948,Province,36364072,1108.64,110.2011149,-7.259097177,26.87,6,2021
6/11/2021,Jawa Timur,158278,11710,144033,2535,Province,40479023,846.78,112.7329414,-7.723345579,28.93,6,2021
6/12/2021,Banten,51003,1280,47533,2190,Province,10722374,1109.64,106.1090043,-6.456736388,11.94,6,2021
6/12/2021,DKI Jakarta,445299,7411,422166,15722,Province,10846145,16334.31,106.8361183,-6.204698991,68.33,6,2021
6/12/2021,Daerah Istimewa Yogyakarta,48285,1267,43649,3369,Province,3631015,1158.9,110.4448783,-7.89450185,34.89,6,2021
6/12/2021,Jawa Barat,329437,4454,302122,22861,Province,45161325,1276.55,107.6037083,-6.920432083,9.86,6,2021
6/12/2021,Jawa Tengah,215108,9809,186535,18764,Province,36364072,1108.64,110.2011149,-7.259097177,26.97,6,2021
6/12/2021,Jawa Timur,158636,11740,144231,2665,Province,40479023,846.78,112.7329414,-7.723345579,29,6,2021
6/13/2021,Banten,51201,1284,47583,2334,Province,10722374,1109.64,106.1090043,-6.456736388,11.97,6,2021
6/13/2021,DKI Jakarta,448068,7430,423101,17537,Province,10846145,16334.31,106.8361183,-6.204698991,68.5,6,2021
6/13/2021,Daerah Istimewa Yogyakarta,48751,1275,43875,3601,Province,3631015,1158.9,110.4448783,-7.89450185,35.11,6,2021
6/13/2021,Jawa Timur,159058,11774,144526,2758,Province,40479023,846.78,112.7329414,-7.723345579,29.09,6,2021
6/13/2021,Jawa Barat,330816,4465,302867,23484,Province,45161325,1276.55,107.6037083,-6.920432083,9.89,6,2021
6/13/2021,Jawa Tengah,217794,9818,186707,21269,Province,36364072,1108.64,110.2011149,-7.259097177,27,6,2021
6/14/2021,Banten,51456,1287,47636,2533,Province,10722374,1109.64,106.1090043,-6.456736388,12,6,2021
6/14/2021,DKI Jakarta,450790,7469,424135,19186,Province,10846145,16334.31,106.8361183,-6.204698991,68.86,6,2021
